Text,Handle,Time Created,Location
"Wooster Square Remembers 🇺🇸  #PearlHarbor #PearlHarborDay @QBridgeProgram @mjpisci @doughausladen @newsgirlct
@gilsimmons  @INFONewHaven @MayorHarp @NedLamont https://t.co/dhl9GOyrsY",BlossomBlogger,2018-12-07 14:32:23,"New Haven, CT"
#NedLamont just said on @991PLRFM he’s gonna legalize Marijuana #GreenChristmas #HappyHolidaze 😂,Dewey_James,2018-12-07 14:29:53,Meriden CT
@MetroNorth @NYGovCuomo @NedLamont it’s getting worse every day.  What can be done?  We pay huge amounts of money and get unreliable service.  It’s not fair. It’s not right. Take notice.,DoucheBhagwan,2018-12-07 14:19:46,
"RT @_AnimalAdvocate: #Christmas is coming! 
Please don't let @FreeKatoAndKleo's spend their 7th(!) one away from home!  @townofhamden @curt…",ToTamTam,2018-12-07 13:47:18,
RT @EpiphanyCompass: @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT @connecticutmag @connpost @wnpr @_An…,ToTamTam,2018-12-07 13:46:33,
RT @kallyloveskevie: @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT @connecticutmag @connpost @wnpr @_An…,ToTamTam,2018-12-07 13:46:21,
This is how you close a facility - with a simultaneous plan and commitment to invest in the alternative. @NedLamont can come in and make that investment and commitment on day 1 in CT. https://t.co/sfCgYNr7xB,CTJJA,2018-12-07 13:42:44,Connecticut
RT @FreeKatoAndKleo: #Christmas is coming!  Please don't let @FreeKatoAndKleo's spend their 7th(!) one away from home!  @townofhamden @curt…,RebeccaEyango,2018-12-07 13:40:04,France
RT @kallyloveskevie: @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT @connecticutmag @connpost @wnpr @_An…,RebeccaEyango,2018-12-07 13:39:59,France
RT @BadAssKittyG: @cmch1977 @irishartygirl @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT @connecticutma…,RebeccaEyango,2018-12-07 13:39:37,France
RT @EpiphanyCompass: @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT @connecticutmag @connpost @wnpr @_An…,RebeccaEyango,2018-12-07 13:38:40,France
RT @DoucheBhagwan: @MetroNorth My shocked face...let me show it to you. @NYGovCuomo @NedLamont do you see what is happening?  Every day the…,Cristy_Colon1,2018-12-07 13:14:47,"New York, NY"
RT @The_CCIC: Thank you @NedLamont for joining us at today’s CT Higher Education Presidents’ Council.   We look forward to working with you…,hchehartford,2018-12-07 13:13:17,"31 Pratt St, 5FL Hartford, CT"
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",amitg_mrec,2018-12-07 12:56:40,"Toronto, Ontario"
"RT @_AnimalAdvocate: #Christmas is coming! 
Please don't let @FreeKatoAndKleo's spend their 7th(!) one away from home!  @townofhamden @curt…",DonnaSimino,2018-12-07 12:42:57,
RT @christinemaier4: @_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank god @_AnimalA…,Finnegan6,2018-12-07 12:25:01,Connecticut
"RT @bozzo1931: @NedLamont Help FREE Kato and Kleo! Locked up 23 hours a day for 5 YEARS!
ABUSE by @townofhamden CT
https://t.co/WSKzqx6Qsy…",Finnegan6,2018-12-07 12:24:43,Connecticut
RT @juleekerr: @_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank you bunches😘😘😘,Rubiconski,2018-12-07 10:15:23,On Cr-#ISIS Standby :D
RT @christinemaier4: @_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank god @_AnimalA…,Rubiconski,2018-12-07 10:15:19,On Cr-#ISIS Standby :D
RT @NinjetK: @_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank you very much @_Anima…,Rubiconski,2018-12-07 10:15:10,On Cr-#ISIS Standby :D
"RT @_AnimalAdvocate: #Christmas is coming! 
Please don't let @FreeKatoAndKleo's spend their 7th(!) one away from home!  @townofhamden @curt…",Rubiconski,2018-12-07 10:15:01,On Cr-#ISIS Standby :D
"RT @bozzo1931: @NedLamont Help FREE Kato and Kleo! Locked up 23 hours a day for 5 YEARS!
ABUSE by @townofhamden CT
https://t.co/WSKzqx6Qsy…",FreeKatoAndKleo,2018-12-07 09:43:15,"Hamden, CT"
RT @christinemaier4: @_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank god @_AnimalA…,FreeKatoAndKleo,2018-12-07 09:42:48,"Hamden, CT"
"@bmc467 @DoucheBhagwan @MetroNorth @NYGovCuomo @NedLamont Neither of those places are third world countries, idiot.",onetwothreefoee,2018-12-07 05:21:15,"Belleville, NJ"
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",andie_c_henrich,2018-12-07 04:53:06,"Florham Park, NJ"
@gmatejcik @ELB1959 @Infosys @GovMalloyOffice @NedLamont I'm blaming all incompetent politicians but in particular our current Democratic tax and spend loser.,TroySmith34,2018-12-07 04:18:26,United States
SERIOUSLY? @ChrisMurphyCT @SenBlumenthal @NedLamont Connecticut standard electric rates to jump $12 to $16 https://t.co/5SYhSUOK4B via @ConnPost,i_JerryT,2018-12-07 03:05:34,Connecticut 
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",RamKalyanarama1,2018-12-07 03:05:29,
"RT @acluct: Connecticut voters have spoken: silent-on-justice and backward-on-crime aren't Constitution State values. 

Smart Justice is re…",alextt,2018-12-07 02:50:19,"New Haven, Conn."
@TroySmith34 @ELB1959 @Infosys @GovMalloyOffice @NedLamont So you’re blaming Jodi Rell?  Ok 👌🏻,gmatejcik,2018-12-07 02:40:19,
"@NedLamont Help FREE Kato and Kleo! Locked up 23 hours a day for 5 YEARS!
ABUSE by @townofhamden CT
https://t.co/WSKzqx6Qsy…",bozzo1931,2018-12-07 02:35:51,
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",AmandaWebsterCT,2018-12-07 01:31:31,"Connecticut, USA"
"@NedLamont Congrats, long time coming.",jeromearmstrong,2018-12-07 01:30:16,"Alexandria, VA"
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",ESPNChristine,2018-12-07 01:28:06,"Connecticut, USA"
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",Crystal_x3333,2018-12-07 01:26:11,
RT @The_CCIC: Thank you @NedLamont for joining us at today’s CT Higher Education Presidents’ Council.   We look forward to working with you…,UNewHavenPres,2018-12-07 01:11:25,"West Haven, CT"
So glad your ship came in. You're gonna be a terrific governor. https://t.co/aXlPnF9JOH,BillinPortland,2018-12-07 01:10:04,"Portland, Maine"
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",ArnettSC,2018-12-07 01:07:13,"Connecticut, USA"
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",iiswagitout,2018-12-07 00:45:59,waterbury ct 
@NedLamont Why not hire Dave Ramsey to bring #Connecticut out of this outrageous debt we’re in⁉️Bet he won’t believe Socialism will do it! https://t.co/FY8lsgGYJY,Trump417,2018-12-07 00:34:37,USA
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",mcabelli1,2018-12-07 00:20:22,"New Haven, CT"
Thank you @NedLamont for joining us at today’s CT Higher Education Presidents’ Council.   We look forward to working with you! https://t.co/2XTCAtXFNl,The_CCIC,2018-12-07 00:19:05,
@Infosys @GovMalloyOffice @NedLamont INFOSYS = LABOR ARBITRAGE. THEY WILL BRING 1000 INDIAN IMMIGRANTS THAT FURTHER DRIVE DOWN INCOMES,curtdoolittle,2018-12-07 00:18:48,Seattle/London/Kiev
"RT @SenMurphysMole: @CTDems @CTSenateDems @NedLamont @GovMalloyOffice @hartfordcourant @ChazandAJ What they arent’t saying about Infosys, t…",NOH1B,2018-12-07 00:11:23,
@gmatejcik @ELB1959 @Infosys @GovMalloyOffice @NedLamont I can give you more than 10 names from my family alone that left over the last 10+yrs for the very reasons you mentioned. They pay 1/10th the tax rate and their services are better. BTW pop count is what matters not my names or yours but not surprised u don't know that.,TroySmith34,2018-12-06 23:35:59,United States
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",Nandi30,2018-12-06 23:31:34,Bangalore
"RT @Trump417: #Connecticut @NedLamont Hysterical that the Democrats think that they were elected to add more taxes,debt &amp; kill small busine…",ManzanaresBye,2018-12-06 23:29:40,United States
"#Connecticut @NedLamont Hysterical that the Democrats think that they were elected to add more taxes,debt &amp; kill small businesses off,entirely.Minimum wage is a joke.They’re on their cell phones,during work!They have no sense of responsibility.More pay,won’t teach them anything!",Trump417,2018-12-06 23:29:33,USA
"@CTDems @CTSenateDems @NedLamont @GovMalloyOffice @hartfordcourant @ChazandAJ What they arent’t saying about Infosys, the leader in replacing US workers with low wage H1b visa holders https://t.co/Lm883p90zH",SenMurphysMole,2018-12-06 23:22:45,
@_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank god @_AnimalAdvocate is on board.🙏🙏 #FreeKatoAndKleo,christinemaier4,2018-12-06 23:17:09,
"@NedLamont @Travelers #Connecticut Crumbing foundations will cost, $150k - $275k. This has absolutely, nothing to do with landscapes or decks! #StopTheSteal Federal Monies shouldn’t be wasted. 30,000+ homeowners need help with crumbling foundations!",Trump417,2018-12-06 23:14:05,USA
@DoucheBhagwan @MetroNorth @NYGovCuomo @NedLamont That’s grossly insulting to third world transportation,realjonhantler,2018-12-06 23:11:31,"Westport, CT"
@DoucheBhagwan @MetroNorth @NYGovCuomo @NedLamont This is true. Was in Lisbon and Barcelona this past summer used their mass transit. Reasonable and no issues and clean. Maybe you should reach out and ask how they do it,bmc467,2018-12-06 22:54:54,
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",onesimo_RM,2018-12-06 22:47:59,Partout 😛
@Infosys @GovMalloyOffice @NedLamont This is a big scam. Very few CT natives will be hired.  More $$$ down the toilet.,mxb51,2018-12-06 22:43:21,
@blockhart1 @connpost How is Connecticut going to become a leader in advanced manufacturing when are electricity rates are the highest in the country? @NedLamont please address.,CliffFiscalCT,2018-12-06 22:42:12,"Connecticut, USA"
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",TinaScull,2018-12-06 22:38:43,
@04MyOpinion @NedLamont Oh how convenient,joyceedeeA,2018-12-06 22:34:33,Killingly CT
"@Infosys @GovMalloyOffice @NedLamont My son, as a Junior, is applying to colleges now.  What education/ experience is @Infosys looking for in an ideal candidate for employment?",missyslaymaker,2018-12-06 22:29:31,United States
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",missyslaymaker,2018-12-06 22:26:54,United States
"@TroySmith34 @ELB1959 @Infosys @GovMalloyOffice @NedLamont It’s pretty hard, but I’m just asking you to cite actual humans moving. People leave for many different reasons that aren’t always political or bc they feel they’re being taxed to death.  It’s called correlation not causation.",gmatejcik,2018-12-06 22:02:47,
@NedLamont the cost of living just continues to rise in CT.  I guess we just need to burn this state down before you spend and tax Democrats get the message that there is no more $$ https://t.co/X0Q8t9CMdy,SenMurphysMole,2018-12-06 21:56:43,
@MetroNorth My shocked face...let me show it to you. @NYGovCuomo @NedLamont do you see what is happening?  Every day there are delays and outages. We have a third world public transportation system.,DoucheBhagwan,2018-12-06 21:54:32,
@gmatejcik @ELB1959 @Infosys @GovMalloyOffice @NedLamont Um you may want to do some actual research on the state's population before you speak... or is reading a challenge?,TroySmith34,2018-12-06 21:53:45,United States
"@sarahlynn2888 @Infosys @GovMalloyOffice @NedLamont The ignorance of some. Sarah is correct. 1000 jobs may be created but they'll earn 66% of the two to three times as many jobs as they replace. Business is harsh. Fulltime employment with benefits by the place where you work, rather than contracted, is an endangered practice.",TroySmith34,2018-12-06 21:50:07,United States
"RT @_AnimalAdvocate: #Christmas is coming! 
Please don't let @FreeKatoAndKleo's spend their 7th(!) one away from home!  @townofhamden @curt…",RebeccaEyango,2018-12-06 21:46:42,France
@NedLamont How about taking the $12/yr charge off??,04MyOpinion,2018-12-06 21:41:31,CT
@joyceedeeA @NedLamont Bankrupt,04MyOpinion,2018-12-06 21:40:16,CT
@NedLamont I wonder why the contractors and company’s who sold and built these foundations are not being held accountable? The consumers seem to have to burden all the mistakes! Shameful 😞,joyceedeeA,2018-12-06 20:56:50,Killingly CT
"RT @opustestaceum: @Infosys @GovMalloyOffice @NedLamont These jobs will (at best) be transitioned existing IT workers from Travelers, Aetna…",opustestaceum,2018-12-06 20:53:56,"Connecticut, USA"
"@Infosys @GovMalloyOffice @NedLamont These jobs will (at best) be transitioned existing IT workers from Travelers, Aetna, The Hartford, Cigna, the hospitals, etc. No state workers, though.",opustestaceum,2018-12-06 20:52:59,"Connecticut, USA"
@NedLamont Kudos to Travelers!,joyceedeeA,2018-12-06 20:41:33,Killingly CT
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",johnremra,2018-12-06 20:41:19,Connecticut
@NedLamont Who's paying for this?,GeorgeJGerardJr,2018-12-06 20:34:07,"Orange County, CA"
"I encourage additional insurers to follow Travelers' lead in helping CT residents repair their homes. As Gov, I will work with private-sector partners who want to do the right thing so we can continue to provide support to those who need it &amp; have been made to wait for too long.",NedLamont,2018-12-06 20:26:42,Connecticut
"Homeowners with crumbling foundations have the opportunity to seek relief through the Travelers Benefit Program. Just visit this link or call 800-527-2416. 
link: https://t.co/ClW1X67awc",NedLamont,2018-12-06 20:26:32,Connecticut
"I applaud Travelers for stepping up to partner with the state to help solve the growing crumbling foundations crisis. This has been a worst nightmare for families in northeastern CT and Travelers is showing leadership that others should emulate. 
https://t.co/bEOE7o3vx8",NedLamont,2018-12-06 20:26:17,Connecticut
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",APMcKeen,2018-12-06 20:25:39,"Connecticut, USA"
@Infosys @GovMalloyOffice @NedLamont Sounds awesome. Too bad there’s no way I’m ever driving into Hartford .,LaughingSwann,2018-12-06 19:59:34,
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",alanzaniewski,2018-12-06 19:37:09,
"RT @_AnimalAdvocate: #Christmas is coming! 
Please don't let @FreeKatoAndKleo's spend their 7th(!) one away from home!  @townofhamden @curt…",Animals_feel2,2018-12-06 19:29:42,UK
@NYCInfoJoe @DoucheBhagwan @MetroNorth @nycplanner @MTA @NYGovCuomo @NedLamont It is a shame WE PAY A LOT OF MONEY,TonyBaboc,2018-12-06 19:21:15,
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",CTTimes,2018-12-06 19:14:53,"Connecticut, USA"
RT @EpiphanyCompass: @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT @connecticutmag @connpost @wnpr @_An…,Frisco_G,2018-12-06 18:51:42,"Paris, France"
"RT @bozzo1931: @NedLamont Help FREE Kato and Kleo! Locked up 23 hours a day for 5 YEARS!
ABUSE by @townofhamden CT
https://t.co/WSKzqx6Qsy…",Frisco_G,2018-12-06 18:51:10,"Paris, France"
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",WaltMortonCT,2018-12-06 18:24:49,"Connecticut, USA"
"RT @bozzo1931: @NedLamont Help FREE Kato and Kleo! Locked up 23 hours a day for 5 YEARS!
ABUSE by @townofhamden CT
https://t.co/WSKzqx6Qsy…",irishartygirl,2018-12-06 18:24:44,"Waterbury, CT"
RT @NinjetK: @_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank you very much @_Anima…,irishartygirl,2018-12-06 18:23:10,"Waterbury, CT"
"RT @_AnimalAdvocate: #Christmas is coming! 
Please don't let @FreeKatoAndKleo's spend their 7th(!) one away from home!  @townofhamden @curt…",irishartygirl,2018-12-06 18:22:15,"Waterbury, CT"
RT @EpiphanyCompass: @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT @connecticutmag @connpost @wnpr @_An…,irishartygirl,2018-12-06 18:22:08,"Waterbury, CT"
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",jonaslaeben,2018-12-06 18:05:54,New York City
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",JohnAARPCT,2018-12-06 18:05:49,
"The Federal Government may not be helpful for now, but the governors can coalesce and set us on the right track. Regional environmental protections now.  @NYGovCuomo @MassGovernor @NedLamont @GovRaimondo @GovChrisSununu @GovPhilScott @JanetMillsforME https://t.co/aBQv50LE0m",pcaliandro,2018-12-06 18:01:30,Boston Area
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",hchehartford,2018-12-06 17:55:59,"31 Pratt St, 5FL Hartford, CT"
RT @TheThunderDoom: Wow MI just bet us to legalization...are you kidding me!? @NedLamont I hope your going to expedite this.,OdinTheMalamute,2018-12-06 17:55:12,Asgard
Wow MI just bet us to legalization...are you kidding me!? @NedLamont I hope your going to expedite this.,TheThunderDoom,2018-12-06 17:53:55,New England 
@DoucheBhagwan @MetroNorth @nycplanner @MTA @NYGovCuomo @NedLamont What do you want with 1865 rail technology? They need to start from scratch again and get something more efficient.,NYCInfoJoe,2018-12-06 17:45:45,New York City
RT @DoucheBhagwan: @MetroNorth @nycplanner @MTA It’s every train. Your service is horrible.   You have systemic “Circuit Issues”.  Just bec…,TonyBaboc,2018-12-06 17:32:27,
"RT @msmaya876: Great, more H1B’s in #Connecticut. @DanMalloyCT and @NedLamont are being duped. Stupid liberal #Democrats ruining our State.…",arthur_oslund,2018-12-06 17:28:50,United States
@msmaya876 @EndTheH1B @DanMalloyCT @NedLamont @Infosys The 2020 census should only include American Citizens or the Democrats will gain House of Representatives seats by population gains in sanctuary cities and states. They are counting 😄on the non-citizens being counted.,arthur_oslund,2018-12-06 17:28:44,United States
RT @NinjetK: @_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank you very much @_Anima…,NinjetK,2018-12-06 17:22:34,
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",brownchubbybear,2018-12-06 17:11:58,Connecticut
@MetroNorth @nycplanner @MTA It’s every train. Your service is horrible.   You have systemic “Circuit Issues”.  Just because you have zero accountability doesn’t mean you have to run the worst public transportation system in the country.  @NYGovCuomo @NedLamont,DoucheBhagwan,2018-12-06 17:09:17,
"@NedLamont  fund schools in connecticut more money because my school got dismissed at 9:45 am for having no heat and the pipes bursting in two industrial shops at my tech school, plumbing and electrical. kids shouldn’t have to freeze all day bc schools can’t afford to fix things",ithebesrgirl,2018-12-06 17:09:02,
"RT @msmaya876: Great, more H1B’s in #Connecticut. @DanMalloyCT and @NedLamont are being duped. Stupid liberal #Democrats ruining our State.…",EndTheH1B,2018-12-06 16:58:48,
RT @NinjetK: @_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank you very much @_Anima…,irishfox1949,2018-12-06 16:58:08,Alabama 
RT @juleekerr: @_AnimalAdvocate @FreeKatoAndKleo @townofhamden @curtleng @NedLamont @SenBlumenthal @ChrisMurphyCT Thank you bunches😘😘😘,irishfox1949,2018-12-06 16:58:02,Alabama 
@AsieduEdmund This should be against the law. Police aren’t Dr’s doctors. Yet they make clinical diagnosis’ on people all the time. #Abuse #HIPAA @NedLamont @SenatorJulie #PatientRights #PoliceAreKillingYou #ADA #CivilRights,activistcm,2018-12-06 16:57:59,"Connecticut, USA"
"RT @_AnimalAdvocate: #Christmas is coming! 
Please don't let @FreeKatoAndKleo's spend their 7th(!) one away from home!  @townofhamden @curt…",irishfox1949,2018-12-06 16:57:08,Alabama 
"RT @_AnimalAdvocate: #Christmas is coming! 
Please don't let @FreeKatoAndKleo's spend their 7th(!) one away from home!  @townofhamden @curt…",Ivy_Middleton,2018-12-06 16:52:45,"London, England"
@Infosys @GovMalloyOffice @NedLamont https://t.co/6ZrnY8sRsP,DailyGomiuri,2018-12-06 16:47:44,Japan
"RT @Infosys: We're proud to announce that our Hartford Technology and Innovation Hub in Hartford, Connecticut is officially open! We apprec…",SloperCathy,2018-12-06 16:45:01,"Hartford, CT"
"RT @CTForum: We're thrilled to welcome our new neighbors, @Infosys, to #Hartford! So exciting to see your Hartford Innovation and Technolog…",MakerspaceCT,2018-12-06 16:44:40,"Connecticut, USA"
